text,label
sometimes I'm just like wow this bitch had the audacity to talk shit .... look at you and your life then look at me and mine &#128514;&#128514;,0
pregnant at the same time and bitches think that's cute,0
"RT @djvlad: ""if your sis is a bitch, brother is a jerk,leave 'em both alone and continue with your work"" - Q-Tip",0
RT @AvengerStratus: There's nothing hotter than a pale albino chick who can play guitar.,0
RT @Tylar____: @1stBlocJeremiah Shut up hoe ass nigga,0
RT @vincestaples: In other news your bitch cook for me.,0
4th RT @MayaAngelouFRO: Beat my pussy up like i snitched on you and you had to serve time in a state correctional facility for 5 years.,0
Brown is a color so my eyes are colored,0
y give a bitch an inch when she rather have 9,0
"&#8220;@KattWilliams: You can be a hoe without having sex, ask any of the girls texting alotta niggas at the same time.&#8221;",0
Pretend assholes callin the women bitches when they know they love em lol..,0
You really can't be too nice to bitches that's the easiest way to get cheated on,0
wouldn't be such a bitch if people didn't piss me off 24/7,0
y'all hoes avoid schemes,0
"@TheOneMiss_Luu But if we loved again, I swear I'd love you right. Btw bitch you better not be googling these lyrics! Mine is from the &lt;3",0
"@Maxin_Betha yea, it looks fag-like",0
i wish i was lesbian so i wouldn't have to deal with bitch boys but mostly bc girls are rlly hot,0
prolly sum hoe tryna get in the hurricane free RT @coldhearted9_: @Pr3ttyN33 who sent that nigga to Twitter tho,0
What kind of sorcery is this.... RT @OfficiallyIce: Nope RT @2charmss: Eat this pussy while im on my cycle &amp; call it Cherry Pie,0
Cuz if it's trash I'm bashing it at saying he need to go back to jail,0
"We'll catch them hoes later, stay on ya grind",0
"RT @MikeDiggEm: ""@_2kkz: She threw me that pussy bt i neva caught it"" gay",0
"My duck got big as fuck. Yes, duck, like the bird.",0
"RT @CuhCuhCuh: When a bitch say ""I love you"" hit her wit the reverse psychology &amp; say ""do you?"" It work 70% of the time cuh the other 30% g&#8230;",0
They come to you out of the blue. They make others see red and green with envy. They aren't always black or white. You're not yellow luckily,0
"Older black guy at factory""I know none of these coons i work with tipped so here's $15.""He was right too &#128514;&#128514;&#128514;",0
RT @Wilnerness590: . @Jmart96 Because Outman is a brand-new #Yankees and because Girardi will never use 3 relievers when he can use 6.,0
@jacksparenohoe let's hang out nigger,0
Chris Paul trash LMFAO,0
Do as I say soo &#128545;&#128074; R muthaafuckin J hoe &#128514;&#128514;,0
Amber wants a million... Wiz just like... Ok bitch I spend that on 2 cars..,0
"Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me.",1
Every spic cop in #LosAngeles is loyal to the #LatinKings,1
Just tied my right shoe while driving on the freeway if that ain't swag bitch then I don't know what is,0
Hey morons at #foxnews and #foxandfriends was it political when Bush raised terror threat right before the election? LMAO at u #teabaggers,0
Till Michonne gutted dat hoe,0
RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads,1
@shrekkalove You speak colored too?I thinks I be in love,0
My tail just said he dropped 20k to pay off the last of his student loans and clams he is broke. Nigga u just dropped 20k like its nothing,0
RT @Traptized: When all yo hoes hit you up at da same time.. http://t.co/VjXacSAfXT,0
Bitches be mad they mane nigga gettin snatched up by all these whore yah pussy prolli wack ctfu,0
It's definitely a bitch everything in life is ruled by money. Such a moral heartbreak.,0
RT @Manstagram_: When I make the paper ball into the trash can http://t.co/m90W9N1zbT,0
Work right now is bitch,0
"Dead af, stupid bitches still talking shit &#128514;",0
@4C_Ryan fag rhymes with gag.,0
I'll NEVER let a broke bitch influence me &#128564;,0
RT @YoungGizzle_: You bitches selfish .. Y'all want Father's Day too? Damn lol,0
You're a dumb bitch. Wow.,0
Everybody @CollinFlemons was bout to fuck a fat bitch,0
"Hate aw they ""gym"" cunts in ma year, I'd rather eat like a pig and drink like I've got a problem",0
@atownbrown08 @CarmineZozzora LOL that hasn't worked well for black folks in the past. They better bring a few crackers with um.,0
"RT @Mikey_Hands: Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;",0
@gezus__ die in a car accident then faggot,1
RT @StonerBoii2cold: &#8220;@TreVaughnLG: Moma said no pussy cats inside my dog house&#8221; that's what got bro nem locked inside the dog pound !!,0
"@MyKat_Meows some blockhead hoe, she ain't nothing,boo",0
shit bitch nigga shit,0
Fake niccas ain't far dog they right in ya face!,0
@10x90 @fucktyler fugly loose hoe,0
yeah these valley faggots can go fuck themselves,0
If u a bad bitch #EnjoyYaDay,0
This bitch and her cankles,0
That hoe was nipping,0
I can't stand a Fag bitch like Fucc get out there &amp; make the MONEY &#128184;,0
I'm a bad bitch!,0
But why did this bitch just follow me...don't even like u @_graceexo,0
"@_Maniac_Mind_ @jet_life12 @Nick_504_ I said I was from where stop putting words in my mouth, that's something a bitch would do",0
RT @trillmnded: bitches will fuck a nigga with money knowing he ain't buying her shit. but won't fuck a broke nigga that would give her his&#8230;,0
------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are for the faggots bro,1
#Yankees #SEC Robertson in. Guy is fantastic. SEC pitcher!!,0
RT @LifeNewsHQ: BREAKING: Florida Pro-Life Gov. Rick Scott Defeats Pro-Abortion Challenger Charlie Crist http://t.co/GpR1hQlEN2 #tcot http:&#8230;,0
Rally's sound good af. But ion have no hoes so we can't take that ride &#128530;,0
Guys so quick to talk shit to a bitch they would kiss ass to .,0
"neither have i :-/ RT @DerekIsNormal: I just...why...ok. RT @pieceofshittbh: ""I've never had a nigger cock"" https://t.co/JF9o9vjcBL",0
@PennyTheGOAT The Biebs is getting fucked right in the pussy,0
"G's up, hoes down, while you motherfuckers bounce to this.",0
"RT @HOFSportsTalk: It's okay for Michael Sam to mock Manziel, but if Johnny mocked Sam by pretending to have a dick in his mouth he'd get a&#8230;",0
@zhandlen I love WHITE NOISE and love Delillo. I&#8217;ve resisted reading HOUSE OF LEAVES for years. It mocks me on my shelf.,0
"RT @StephGhost: ""You don't get bitches"" RT @dondonboi: Take Care the mos overrated album that has been released in the last 5 years",0
"RT @Pearls_N_Kisses: These hoes be acting up.. &amp; you know what, Imma let em..",0
"RT @iBaneXx: @ShinSnipes Thanks for being black, in darth, and now 17 years old you kinky hentai son of a bitch",0
@Mrste617 Where your white hoes at bro lol,0
@garcialaura_ rt! You'll see watch he finna hit that hoe and put some,0
Damn I hate a bitch that like to argue and shit,0
&#8220;@JayStacks25: I might fuck around and fuck yo bitch &#128520;&#128175;&#128527;&#8221; eat her ass when your steal her so you'll be a real ass nigga,0
Dez is caked up with some bitch or something cause hes not playing like Dez Bryant,0
Bond had the hoes and the money Bourne kicked ass no gadgets hawk always let a bitch die,0
I hopes dis don't come as a severe shock to use but I'm colored,0
I'm the pull bitch,0
@kieffer_jason and who said I didn't like myself where the fuck u got shit from u made that up stfu and stop assuming and bitch am not ugly.,0
Detroit nicca but I'm good in the A!!,0
Currently sitting down wishing a bitch would.&#128133;,0
#MessageToMyFutureSpouse u better cook and clean for me bitch. Ill give u all my money but I ain't cleanin no dishes and makin my own plate.,0
RT @Zach_Dorsey: My trash is worth more than you,0
Can't stand a sob ass bitch,0
@tayisbaee those hoes aint loyal,0
RT @DrunkOrton: No shave November... AKA the month I crush the most pussy. Let the free muzzy rides begin baby.,0
RT @amyalkon: School admins take hungry kids' lunch &amp; throw in trash because their lunch funds aren't paid up. That'll teach em! http://t.c&#8230;,0
Really craving my arroz con pollo y habichuelas right now,0
Horny called me asking her to buy her a drink this morning and then this jiggaboo walks in WITH A SONIC DRINK IN HER HAND #DONE,0
@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!,0
"RT @intelwire: Significant number of US tweets were Americans flipping the bird to IS. UK, not so much.",0
Since you hoes wanna be childish &#128514;&#128514;&#128514; http://t.co/P6v3xPXnrZ,0
That damn lispy mouth bitch knows.good in hell well Tara wasn't a damn roommate! Damn rocks for brains man! Lol,0
RT @illi708: the easy way out RT @BiggieBOSSMane While you females calling them hoes asking if they want ketchup with they fries. http://t&#8230;,0
As soon as a Democrat gets a chance to ? the political hack #foxnews goes to commercial then back with Bolton LMAO #teabaggers #benghazi,0
Nobody should ever have sex with a dirty dick or pussy. That says a lot about you if you fuck em knowing they smell like chitlings,0
RT @KevinTheGee: &#8220;@TropicalBlanket: @KevinTheGee finished the essay and the quiz bitch&#8221;good job bud proud of you,0
I just saw a man have a actual conversation with his bird haha,0
RT @TweetTully: This is so great. Regular season ball is for the birds,0
Weird ass bitches,0
I'm old school I'll smack a bitch,0
I don't hit women but I'd slap tf out a bitch. No close fisted business though that's some cowardly shit.,0
RT @SAVx: A day later and y'all still gassing Rihanna trash ass nudes.,0
RT @HEGS_com: What's that bright yellow thing the ref just showed to Martins Indi?! I can't remember seeing one of those before! #clubmetro,0
"Unfortunately, I love her the most tho RT @KingHorseDick: @viaNAWF thats ur hoe too?",0
People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.,0
Easy pussy doesn't motivate me,0
"RT @JakeG_BasedGod: ""Never go full retard""",0
@uhhdrugs bitch. Again?,0
"@kcSnowWhite7 @SamSaunders42 don't forget nappy headed, butt ugly bitch, who's married to a Muslim",1
"' Ima young rich niggah Tryna fuck a niggah bitch , My ex a rat the Naybahoods be fuckin on that bitch &#1041204;&#1041204; , I... http://t.co/hFnSbuPwma",0
RT @LHT_519: lmao that bitch saw the camera &amp; looked up at the big screen n then realized&#128128;&#128128; https://t.co/OoJQAbWFwJ,0
A lot of bitches eat ass nowadays &#128567;,0
@VG3_ man some of these bitches are in denial about it. &#128514;&#128514;&#128514;,0
Life be my bitch and that hoe move when I say so &#128175; http://t.co/ezO2QUqVhu,0
"Karma a bitch, but she can't figure me out with the shit im doing..",0
@Oreo @NHL if u zoom in you can see his hairy nipples,0
Free my niggah C4,0
Mayweather is a pussy hes only winning cus he picks his fight and he picks the nobody fighters . #fightPacquiao @FloydMayweather,1
@allsportsbruh you say waste a draft pick on Manziel when we have Mallet. that's why I'm telling you to delete your account. You're retarded,1
Went ya bitch house now she not a virgin anymore,0
U wont see me sober less i got court Mary the best bitch in life,0
You unfollowed me? You dumb cunt!! Jk..I don't blame you.,0
This white bitch dressed as the devil at my job. Oh the irony lol,0
@jacksparenohoe hotter than a pussy in a pepper patch....who makes this shit up anyways...?,0
"@thejournalist44 zactly. After Joique pounds that bitch, bring in reggie for the GAPING holes that will inevitably appear.",0
RT @LittleMissAriee: after bitches get da dick they be dickmatized!,0
Twitter is trash,0
My nig kkeldalegend took me out for some more of that good old New Orleans soul food! http://t.co/vCBKAcQBHV,0
Gotta question the nicca standing next to you cut em off,0
@GOOSEmon420er you were there bitch lol,0
@AnthonyCumia pussy,0
Lol im out here curving bitches like im taken,0
@StephyRae7 where have you been hoe,0
"@Of_Angelis yep, which is messier/more dangerous/more environmentally-unfriendly than their retarded new spouts. @innov82bgr8",0
chargers and raiders are both trash&#9889;&#65039;#boltupdoe,0
Damn those shiner rock those bud light platinum and that ciroc,0
RT @_blkarab24: Whats a bad bitch to a queen with Goals&#10067;,0
"RT @JoeBudden: Nigga can&#8217;t even feel up on a bitch in a pic without the girl u fuckin getting mad, smh",0
@ICBC_World214 lol nigga just walk in that hoe looking for girls don't even wanna buy nothing,0
Damn internal alarm clock. Woke up at 6:35am feeling chunky from my 3am Cheerios splurge. Guilt led me to the treadmill. #Gym #nosleep,0
Hugs or Kisses? &#8212; Hugs. It gives you a warm fuzzy feeling. http://t.co/HRY3sVlwgs,0
"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty",1
&amp; fuck your bitch,0
"I'm bout to delete you thirsty hoes, all over the same twitter nigga that's a nobody yall look sooo wack",0
I'll call u bitch for short,0
RT @BrandonTweets__: Who else remembers these bitches http://t.co/MjrypfCjPd,0
RT @FoxNews: #FoxNews projects that Wyoming Senator Mike Enzi will defeat Democratic challenger Charlie Hardy. #Election2014,0
Like keke say real niggas got a heart too it just take a real bitch for him to show it,0
@Bitterchick @hellobaphomet Y'all be some crazy white bitches. I wants to lay down wit you bowf.,0
That awkward moment when you hold the door for someone and they use the door next to it.. Like bitch you better back the fuck up.,0
RT @iamKatJohnson: RT @1inkkofrosess: It's bout that time were I feel like beening a hard working woman .....and a stripper hoe by night do&#8230;,0
"Difference between ""niggers"" and ""niggas"". #Tupac my OG &#128175; https://t.co/L2Fm9cFgFW",0
Cute ass niggah. http://t.co/h0SQoPTYfX,1
@knvcklepvck gimme one with his mouth closed I can't draw teeth without making them look retarded oMF,0
It's a sad sad day when a bitch loses her sponsor,0
Money make bitches fuck and niggas steal,0
@TreyBizzy I thought you would like him cause of the Chi but yeah he a faggot,1
Nothing worse than a baby bitch pussy. Go fly a kite,0
"RT @Soy_Brent: steal a nigga's bitch, don't steal a nigga's tweets.",0
RT @tupactopus: bad bitches get in free night at weenie hut jrs,0
The majority of you hoes think your shit don't stink.,0
RT @SavageJayy: Bruh some of yall bitches lucky and do not realize it TISK TISK,0
RT @lildurk_: I hate wen hoes lie and say I fucked em #signedtothestreets2,0
If I'm sharing my nigga with every other bitch why tf do I want him. He ain't no longer special. The heck.,0
bitch u guessed it,0
Even bitches with bad attitudes bumpin to our tunes.. They high maintenance.,0
Gator's bitches better be using jimmies,0
@akaYankeee bitch probably deserved it lol,0
"RT @HUMOR18plus_: ""rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe "" http://t.co/VsY3ejFZHF",0
RT @ScottLinnen: Saw a man in a yellow trench coat &amp; matching fedora with an iWatch. What a Dick.,0
"Lmfaooo nigga RT @SenorSteez: Nigga, yo lips look like a charcoal bitch pussy.",0
@kieffer_jason restricton g means your license been revoked stop making excuses you a straight up bitch,0
I absolutely love my Shanti regardless what we go through that's my bitch,0
"@OfficialReplay: I am lowkey tired. ...if you tired, be quiet and go to sleep hoe!",0
"My cousin bio on her Instagram ""light skin, dark skin, brown skin bitches holla at me"" she funny as hell",0
@iNURSELISA @MailOnline See dis what happens when a colored man move into @Rotten_Soil&#160;'s neighborhood. He ain't been sick fo 10 days,0
